winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,0,0,0,0,0,0,0,0,0,a71d6be41e1bde7dce48764722edf2aede48dfd6
2001,0,0,0,0,0,0,0,0,0,a71d6be41e1bde7dce48764722edf2aede48dfd6
2002,25,6,11,16,22,31,37,53.05,61,a71d6be41e1bde7dce48764722edf2aede48dfd6
2003,30,7,16.95,23,26,33.7,41.2,51.1,65,a71d6be41e1bde7dce48764722edf2aede48dfd6
2004,27,8,14,18,22,31,35,43.05,49,a71d6be41e1bde7dce48764722edf2aede48dfd6
2005,54.5,26,32.9,43,48,60.35,69,83.05,111,a71d6be41e1bde7dce48764722edf2aede48dfd6
2006,64.5,27,35.9,48,55,73.35,83,99.1,134,a71d6be41e1bde7dce48764722edf2aede48dfd6
2007,80,60,63.95,70.8,74.65,85,89,101,118,a71d6be41e1bde7dce48764722edf2aede48dfd6
2008,71,47,55,61.8,65.65,78,85.2,103.1,120,a71d6be41e1bde7dce48764722edf2aede48dfd6
2009,79,71,71,74,76,83,87.2,96.05,123,a71d6be41e1bde7dce48764722edf2aede48dfd6
2010,146,142,142,143,145,148,150,157.1,165,a71d6be41e1bde7dce48764722edf2aede48dfd6
2011,99,93,93.95,95,97,101.4,104.2,113,141,a71d6be41e1bde7dce48764722edf2aede48dfd6
2012,99,98,98,98,99,100,100.2,103,110,a71d6be41e1bde7dce48764722edf2aede48dfd6
2013,89,80,82,85,87,93.35,98,105,108,a71d6be41e1bde7dce48764722edf2aede48dfd6
2014,112,111,111,111,111,114,117.2,124,131,a71d6be41e1bde7dce48764722edf2aede48dfd6
2015,129,128,128,128,128,131,133,138,141,a71d6be41e1bde7dce48764722edf2aede48dfd6
2016,97,85,85,88,93,100,106,114,121,a71d6be41e1bde7dce48764722edf2aede48dfd6
2017,87.5,70,72.95,77,84,92,97,106,145,a71d6be41e1bde7dce48764722edf2aede48dfd6
2018,99.5,90,91,94,97.65,102,106,111,136,a71d6be41e1bde7dce48764722edf2aede48dfd6
2019,87,87,87,87,87,87,88,88,90,a71d6be41e1bde7dce48764722edf2aede48dfd6
2020,51,46,47,48,49,52.35,54,57,63,a71d6be41e1bde7dce48764722edf2aede48dfd6
2021,85,82,82,82,82,86,91,98,104,a71d6be41e1bde7dce48764722edf2aede48dfd6
2022,66,57,57,61,64,69,72.2,79,92,a71d6be41e1bde7dce48764722edf2aede48dfd6
2023,63,63,63,63,63,63,63.2,65.05,72,a71d6be41e1bde7dce48764722edf2aede48dfd6
2024,56,51,51,53,54,59,61,66.05,72,a71d6be41e1bde7dce48764722edf2aede48dfd6
